"docID","text","label"
1267453316679839744,"great pic grandmother dressed unicorn costume meet hug",0
1267659794149773312,"fresh covid cases jharkhand total mounts number active cases stands state health department",0
1265712284648824832,"daily reminder fridaynightmagic event discord im planning sta",0
1267536732498481152,"check added closet poshmark unicorn choker necklace shopmycloset",0
1267307803309465600,"bad wait till cop convicted facts protests",1
1267653859876327424,"reaching doctors healthcare providers check dentists san jose shipment",0
1267954511815028736,"weaponized",0
1268007293326680064,"june st pm fulton street group kneeling heading police department georgefloydprotests nycprotests",1
1267561556780384256,"hype train rolling bunch info core mtg",0
1267881977589489664,"im trading fr dragon lion ride ride unicorn adoptmetrades adoptmetrading",0
1266537193058811904,"cnn logo defaced hq massive protesti ending expected",1
1267298661777707008,"isis burned destroyed historical religious landmarks middle east antifa",1
1267301410183327744,"bunker coward resign bunkerboy",1
1267929860674072576,"yeah dig reagan voodoo corpse reanimate call zeagan zombie reagan",0
1267469516835115008,"ran unicorn",0
1267926131560165376,"cops unloading bricks back truck maby",0
1267550633927815168,"ion det shit zombie shit scary fuck",0
1267985532040228864,"fight covid scam sites lawmakers push domain ownership records",0
1267766587622256640,"dubais empg owner bayut olx owner dubizzle announce merger creating regions independent unico",0
1267772828205617152,"announcement member team proud announce redbubble show kan",0
1267946160188207104,"enjoyed watching shes beautiful",0
1267890204129583104,"girl yr called black zombie basketball",0
1265696041451560960,"nightmare ixalan masterpiece proxies ive messing fancy",0
1267500741901590528,"holotacocombo indigo milky white ombre sponged base cosmic unicorn skin flakie holo taco top",0
1267610432346501120,"unicorn shhh secret",0
1265422603008835584,"archangle avacyn ah shadows introduction magicfor real good set mtg mtgaddicts mtgsoi",0
1267620783255359488,"heres instagram challenge rainbow book cover ill posting times post colour",0
1267304743749275648,"justice george floyd blacklivesmatter",1
1267793698689089536,"dear hondamotors cb unicorn bike bought months ago servicing honda showroom",0
1267883219011153920,"hamstr finn hammy finn",0
1267831925659463680,"year thinking zombie apocalypse",0
1268008735139606528,"nycprotests nyc blacklivesmattter theyre feds involved fox news watch fuck",1
1267923120855359488,"googled lykoi cats ive stumbled zombie catocalypse",0
1268016936996106240,"notice racists bunny drawings sucks make clear sta",1
1267304590422077440,"anonymous people safer anonymous blacklivesmatter",1
1267306879379619840,"hatred anarchy bunkerboy",1
1267646018058809344,"calling friends make theyre covid georgefloydprotests feels",0
1268016333767282688,"didnt part sandrabland blacklivesmatter thisisamerica",1
1267939516368605184,"im delphine",0
1267588668333658112,"lowerprice winter halo gave large train bow skirt parasol rainbow tops",0
1267925604629794816,"septic pride icons gt rainbow blood putting",0
1267290557077958656,"antifa document",1
1267588345309388800,"orainonda losing fisher afrojack desett su radio rainbow italia lgbtq radio seguici su",0
1267651434838929408,"evidence increasing high rates coronavirus infection people symptoms dont",0
1267645065440014336,"entry exit points land water reopened phuket province phuket airport remains closed inte",0
1267304560227483648,"awesome wrestler awesome human blacklivesmatter",1
1265668795961683968,"days mtgfam commissions open cestutc spots",0
1267890126119743488,"cool worldbuilding world war phalanx vaccine plotline lobo wiener",0
1267999017268580352,"dick choking tonight period dick fyi",0
1267989091213127680,"security services refuse disclose full affiliation typical feature liberal democracies",0
1267661006832054272,"situation compared developed nations suffer poverty appx million people pakistan",0
1266806822121254912,"time patreon close end month mtg magicthegathering",0
1267527664094642176,"solar flare ultimate surround incredibly popular wide team unicorn giving finishin",0
1267564867914993664,"bring back online spha",0
1267937766429556736,"rainbow push coalition st drexel everyday",0
1267983097703907328,"countries opened world heritage sites museums worldwide reopen impacts",0
1267552784288751616,"cranberries zombie official music video",0
1267304710039633920,"horrible cops fired blacklivesmatter",1
1267923508966952960,"licc piano boots",0
1267952259134038016,"butler family picture",0
1268002588450066432,"kacey musgraves kacey musgraves rainbow live late night seth meyers",0
1267898009599176704,"fairy kei unicorn adopt ab usd ab usd extra arts ref sheet agree",0
1267823767465517056,"nigerian talented afrobeat singer abai igbekele benson popularly stage benkelly drops fi",0
1267304008072548352,"type negative engery blacklivesmatter ahead block meee",1
1267578020610445312,"unicorn riot decentralized educational profit media organization artists journalists dedicate",0
1267494260078764032,"rob zombie production assistant pee wees playhouse type zany quality content stay dear reader",0
1267845798676492288,"june st zombie day",0
1267303429128454144,"bunkerboy trending lmao",1
1267304135306682368,"black student athletes students coaches staff faculty alumni matter li",1
1267984692311134208,"heres photo promised guys livestream set ill live tonight pm est ill",0
1267297870169817088,"toronto hand kind destruction antifa black block tactics bring city",1
1267507916203896832,"youuu epic btwmy username rid elmax neon unicorn win don",0
1266536786844680192,"bunch lifelong republicans glide path loyally",1
1268006731247992832,"witnessed peaceful protester pushed ground violently nypd classon ave brooklyn nycprotests",1
1267931330668400640,"transit agencies committed equality logo rainbow month june sh",0
1267655335751237632,"events line covid changed face american activism brennan sydney wha",0
1266536398967967744,"cnn reporter arrested live camera minneapolis tho georgefloyd minneapolis",1
1267985542005895168,"opening operating rooms endoscopy suites covid numbers decline patients ready sch",0
1267701739269918720,"donate multiple sources black visions collective blm global network unicorn rio",0
1267865642943873024,"shit stopped paying attention lingua back zombie lingua imma",0
1267933325462851584,"bray fav color rainbow blue tvt",0
1267629746424360960,"exo radiant rainbow random romantic universe rosas red",0
1267307952521842688,"pogchamp wait min safe target store fox news bunch rednecks blocking door riots protests",1
1267848243708334080,"nty",0
1266537058782400512,"minnesota democrat governor extended draconian lockdown people work",1
1267616513923534848,"feel zombie alive im walkin",0
1267297398864273408,"qld vieira positive racial programming part",1
1267634588420956160,"good morning hot day brightful rainbow today happy days",0
1267588391903821824,"feel literal zombie atm",0
1267755227421143040,"dream pet unicorn",0
1267529784269189120,"unicorn niiiiiiice",0
1267304809540902912,"youre blacklivesmatter vancouverprotest",1
1266536715898048512,"",1
1267305188630691840,"bunker boy bunkerboy liarinchief",1
1267520260141285376,"accept neon fly ride unicorn fly ride giraffe",0
1266907153215913984,"qualified day mtg mtgesports mtgarenaopen mtgarena ya tomorrow",0
1268008089963261952,"watch curfew enforcing takes nycprotests nyccurfew riots",1
1267991418473086976,"lack species neutral health approach bio surveillance virtually guarantees detect",0
1268017188042084352,"healthcare folks stand police terror black community saturday",1
1267622947872813056,"cops unloading bricks back truck maby pro",0
1267950343377301504,"fabulous counter protesting start top corporations passing ov",0
1267965030135447552,"wtf wtf wtf hoshi radiant hoshi rainbow hoshi red hair soonyoung radiant soonyoung rainbow soonyoung red hair",0
1267618830299336704,"things fucked reminded blacklivesmatter",0
1268005734463111168,"pride themed giveaway includes rainbow items clothing giant teddy bear nmt mystery gifts",0
1267964308740362240,"yooo cop careful correct phone size tho guys",0
1268017133922861056,"block hour ago witnessed protestors protesting peacefully blackl",1
1267304758651518976,"modi supporters supporting blacklivesmatter usa india muslims india lose mi",1
1267985755252629504,"rainbow cake",0
1267971376096456704,"nice gamma rainbow gobbidemic caught",0
1268003593614811136,"black profile pictures rainbow flags inclusive care pride month shows",0
1267594251661119488,"private autopsy report commissioned george floyds family found floyds death homicide asphyxia due",0
1267283548131688448,"day tyts puppet aoc started brave snappy fingered",1
1267590084267827200,"flatbush zombie im dead nice",0
1266536314633150464,"whats repulsive police mr floyd watching parasite politicians craw",1
1267649902030606336,"introducing zocdoc video service free hipaa compliant telehealth video service provider vir",0
1267638655956459520,"condragulations gurl wonderful rainbow",0
1267846426794627072,"yo damn fault tweet fucking zombie",0
1267916103180849152,"yea rlly love rainbow flag bcuz originally gay men changing lgbt fl",0
1267540217604583424,"winged unicorn",0
1266536955455602688,"interesting choice cheer rioters",1
1267991493756751872,"fought survived ebola hes frontline covid nyc day working er told",0
1268016473575788544,"give permission tiny chunk american citizen defaced single tim",1
1266537563004649472,"yall van jones cnn white liberal hrc supporters",1
1267494154105311232,"trading neon unicorn neon arctic reindeer neon crow neon parrot ill add legendary yo",0
1267923290053632000,"unicorn id post valuable information people donate",0
1267303366230753280,"lets cube draft legacy cards obvious picks mtg magicthegathering",0
1267638636775829504,"rainbow sunset encouraging obnoxious habits extremely good dynamic imho",0
1267304435740340224,"big ups violent cities america peaceful blacklivesmatter protests",1
1267538160633942016,"alleging team funded ruto alleging cotu urinator atwoli zom",0
1267298497486880768,"nationwide crackdown antifa start today good mans death excuse justify destruction",1
1267820153565151232,"feel im zombie live im walking",0
1267924337358778368,"started goin south havent moment felt pessimistic ju",0
1267889217767706624,"text floyd sign petition call george floyds murderers charged murder",0
1267982367454617600,"takes village create monster give credit enti",0
1267986107209101312,"waiting friday packages delivered st ups wrong address customerservice addres",0
1266537057058521088,"dont feel bad hope days",1
1267303921363681280,"pay attention people blacklivesmatter",1
1267649412416761856,"enjoyed sharing thoughts latest lockdown easing measures nzs social bubbles policy",0
1267500503572905984,"told yall zombie pack lips yall sleeping",0
1268016845069705216,"military brag time fight freedom stuff blacklivesmatter",1
1267868920138084352,"video watch lonely humans conquer boredom zombie apocalypse world calling musicvide",0
1268008304460075008,"showing nycpd pulling people cars nycprotests nyccurfew",1
1267753584634011648,"courteous email student",0
1267625913073782784,"brussels bruges zombiegenie boobs",0
1267484655701245952,"congratulations reece im forward make",0
1267968636108582912,"im satisfied rainbow represents",0
1267714245900136448,"time deliver ipad pro location pune unicorn store nearby viman nagar",0
1267977272297787392,"cosmic moonlight age gender female species alicorn tags witch wizard boyfriend loves magic friend",0
1267983916046200832,"uh means rainbow drank twilights potion",0
1267810576165675008,"hear talking wednesday night",0
1267495629183283200,"scared monkey zoo trumps throwing fecal matter zombie staff feedin",0
1265331963369586688,"spartan cube caskets shipped couple days mtg pokemontcg yugioh",0
1267773003540152320,"future medicine affected disease future save future",0
1267581911272239104,"hope people talking people ho advising sad state man blame bu",0
1267818153209290752,"nun young black kids london arm knives",0
1267306862619308032,"bunkerboy people hes home",1
1267305155629682688,"decided open donation commissions blacklivesmatter support wanted",1
1267571573877362688,"zombie uprising alien invasion",0
1267620088745730048,"chosen theyre entire career enforce unjust laws unfairly targeted minority populations",0
1267621766534434816,"nebeife felas zombie mind america",0
1266796613898510336,"gate aether mtg artist pete venters",0
1267932918565031936,"mom hd whats wrong youd injure kill protesters driving",0
1267940025167228928,"weee belive catch rainbow",0
1267997031412330496,"yall silent blackout yall havent spoken begin",0
1267928948341501952,"gandai nfr unicorn ride toucan neon fly ride frost",0
1267651513456816128,"gdbakshi jr citizens servicemen indulging posting fake pictures",0
1266537334314618880,"circumstances",1
1267630066042839040,"life worth beautiful end road rainbo",0
1268003511234691072,"people nycprotests tonight calling resign started spam twee",1
1267596023125479424,"dice justice fundraiser set custom inked dice donate good thi",0
1267905930001252352,"stop beg wriggling zombie squirmed thrashed cover ticklish parts",0
1267304142227361792,"bunkerboy",1
1267553437501329408,"join trading servers people mega golden unicorn",0
1267955343688183808,"mboweni covid fiascowhy transparency love rainbow people",0
1267304146756964352,"im protests happening trafalgar sq turn massive taking knee absolute",1
1267304518099836928,"youre protests watch video precautions careful protesters",1
1267594055233527808,"unicorn askinaaaa",0
1267584837772128256,"treasure satchel rainbow sleeves spring horns party hat rosies rose case didnt",0
1267542741535334400,"ruined bat pig",0
1268017170463756288,"fear world intolerance greatest calamity befallen man hazrat",1
1268016384635736064,"hell yeah blacklivesmatter trending number shit",1
1267921014182211584,"walp uwt campus full anti zombie fortification mode bye shop business",0
1267653599808667648,"grateful join team today zoom call hear navigators work",0
1267871096172433408,"chyyyy bought unicorn lock mf",0
1267308026526040064,"maga likes hate liberals liberals hate maga ironic isnt protests maga",1
1267647835857657856,"hell science talking covid usa nursing homes",0
1267592365063188480,"rainbow nerds backtothesweets",0
1267587234989047808,"liking punishment looting arsonist fucks ive",0
1267777547506458624,"damn",0
1267305109291020288,"child sleeping im crying im watching children hurt people",1
1268017077706686464,"possecomitatusact dcprotests blacklivesmatter ny protect",1
1267489332144812032,"clear proper response zombies im fully prepar",0
1267293892279513088,"shaun hes good guy damn boy head straight hes terroristic agitat",1
1267826806943444992,"nights residential ive wis",0
1267945612772872192,"wnnn ayer puse ver ponny con mi hermana xica de repente sale rainbow dash en eso de repente",0
1267746098241822720,"witcher geralt met seneschal offering crowns higher vampire geralt acceptrejecthaggle price",0
1267993353221812224,"made flag sweaters rainbow balloon arch partys summerween",0
1267993973601140736,"campaign protectors rainbow glowing treasure hunt game",0
1267301227093688320,"hitler trump common hid bunkers bitches bunkerboy",1
1267871475236831232,"cops trained mma fighters",0
1266537394741874688,"police protect cnn building rioters loyal viewers cnn",1
1267303818116476928,"american friends american strangers safe strong stay vigilant ignorance hate",1
1267989625361952768,"covid health messages indigenous languages critical keeping communities safe anuexpert prof nicholas evans",0
1267988811830583296,"himachal pradesh covid patients rise state patients recover",0
1268017261731872768,"witnessing history ww covid asteroidapril policebrutality georgefloydprotest",1
1267989038486523904,"thezombie omg awesome",0
1265091614986235904,"vegawwe learning play mtg atoz",0
1267582202331533312,"add rainbow unicorn demand top trillion green deal",0
1267883455976800256,"coach moth principles insured irrelevant",0
1267797206465220608,"excuse im walking zombie",0
1267610399056244736,"telling instances virgil young black designer wole olosunde sh",0
1267304240789123072,"join irmla phonebanking family friends coworkers today donate bail medic",1
1267615656826089472,"start revolution kraft mac cheese og noodles",0
1267992344042917888,"im gonna zombie week long day legs killing",0
1268016688693481472,"black lives room injustice commit strengthening facet cult",1
1267971530333487104,"zombie ya people trump",0
1267969427636727808,"unicorn chaser tiger swallowtails korean lilac pink poppies ne mpls yard",0
1267284780577669120,"fbi shut backpage human trafficking shut twitter provide",1
1268009236325371904,"dnt maga paid caught tape gov",1
1267930065662287872,"wowkie zhang sunshine rainbow white pony",0
1267528299237961728,"online friends fix sleep schedule friend omg",0
1268009312192004096,"units avenue theyre arrests made newyork newyorkprotest nycprotests",1
1267614554709798912,"rainbow colours",0
1267650094439882752,"past hours countries world reported cases coronavirus deaths covid covid",0
1267310774587920384,"cars pulling dropping people coming back steal live tv boston bostonprotest protests",1
1267988325429846016,"saint pierre miquelon active cases coronavirus diseasecovid covid",0
1265810157105082368,"lukka coppercoat outcastiko mtg mtgo",0
1267968655641513984,"fuck racists fuck rapists fuck defend",0
1267579300380844032,"es ghost zombie listo",0
1267604779066417152,"mother natures photo op faint rainbow brooklyn sky protesters leave barclayscenter",0
1267484008054571008,"chose consistently ignore pushed things worse worse",0
1267610360162508800,"yeah point rainbow flag wa",0
1267466092466843648,"unicorn mm mv lowkey made legacies episode disease",0
1267930234411720704,"ja neh people rainbow nation",0
1267865352999927808,"good morning black creatorsartists love promote lets today day",0
1268007611179380736,"things ugly greeley square people crowd smashing windows jc penny",1
1267582337430310912,"im crying rainbow flower garden time pride month acnh pridemonth lgbtq huge thankyou",0
1267563281767641088,"years colin kaepernicks message relevant",0
1267991608055619584,"time voting power play racist clueless covid spreading fools",0
1267291622502395904,"black protestors protest day organized events looters st night",1
1267645863301709824,"june issue acrbulletin check changemanagement covid",0
1267286808125214720,"kkk gtfoh antifa lot violent extra shit america making domestic terrorist gr",1
1267591660894146560,"unicorn heels",0
1267652858775613440,"hanging lake trail reopen june socialdistancing rules closure due covid",0
1267593929190490112,"rainbow emoji fake",0
1267288265293352960,"antifa nasa spacex warzone emergence riot question jameswith quotes",1
1267503245917859840,"qanon maga theawakening takebackcontrol factsmatter sheepnomore msaga qanonsouthafrica",0
1267988562210967552,"long corporate press enemy people pivots protest riot",0
1265784915221774336,"archangle tithes gonna cost mtg mtgaddicts mtgangels",0
1267487778708873216,"blood quantum wonders native americans immune zombie plague quarantine qapsule lo",0
1267657971531526144,"people men women post covid continue work home staff",0
1267992628924157952,"greeting normal covid",0
1267850553134022656,"leprechaun ride rainbow unicorn shit yogurt real",0
1267645342725464064,"modified general community quarantine mgcq observing minimum public health protocols pro",0
1267658367608258560,"america flux george floyd martin luther king jr covid unborn aborted babies whirling ch",0
1267652729591209984,"curfew effect tomorrow nyc staysafe blm covid",0
1267601414953394176,"arcencixel based arcenciel rainbow",0
1267917047469670400,"unicorn party cakes",0
1266536987655200768,"police precinct building complicated atlanta pd cnn precinct smh",1
1267544795263709184,"based reality",0
1268017338739113984,"things ally allyship dothework blacklivesmatter",1
1267659829524549632,"palestinian students gaza strip west bank began high school final exams tw",0
1267913067624566784,"live footage companies decide black square rainbow profile picture month",0
1264951377870180352,"mtg secret lair products theme birds appears cards foil time",0
1267659917550219264,"won money race side people",0
1267304456271458304,"sign petitions spread awareness blacklivesmatter",1
1267877694022258688,"zombie god zack braff writing script isnt",0
1267306914251063296,"wanna bet bunkerboy wearing mask",1
1267999140627181568,"lgbt unicorn brave bruised meant shirt",0
1267656585486061568,"national steering committee viet nam days covid community infection patient tally rises",0
1267992493884391424,"donating signing emailing calling",0
1267555245741113344,"sides charting high genie zombie hours plataform big melon",0
1267288042374672384,"powerful video pity celebrities couldnt find hearts donate victims antifa",1
1267808421715144704,"peninsula sequel korean hit zombie film train busan premiere philippine cinemas comin",0
1267300667502333952,"bunkerboy coward",1
1267950917472698368,"live wens dyinglight join cats weed zombie smashing rts rts",0
1267631292310597632,"wanna share badass colorful unicorn hoodie soft comfy cute pls ignore hair",0
1265231404176113664,"destined smash brawl deck tech watch mtg youtube brawl",0
1267286641183535104,"receipts antifa soros",1
1267986810317221888,"ndma sends icu vents bi paps povince gb ajk bi paps tranche ppes health",0
1267847580874092544,"deleting euro gp online rename game magic separ",0
1267306623896182784,"means trump back big beautiful bunker bunkerboy",1
1267999133408858112,"chanyeol reportedly featured lee sunhees full album title track released june",0
1267292480032120832,"riots george floyds death point arsonists looters",1
1265148901310398464,"love draft format channeling surprise tentacle force iko mtg lr",0
1267648028258770944,"worth read months coronavirus heres weve learned covid epidemiolo",0
1267295861987573760,"taking care make revolutionaries important tactic antifa",1
1267501955208880128,"nun piece siht didnt deserve die des",0
1267461824896622592,"minghao debate hits differently",0
1267969118319173632,"dont artists playing rainbow suddenly live set theyve",0
1267992736189292544,"im mfen unicorn herd horses",0
1265657046810189824,"mtg arena weekend tournament constructed ladder practice wotc wizardsofthecoast twitchstream",0
1267306731555696640,"season celebrity apprentice ass bunkerboy",1
1267528323497775104,"eeeeeeeeewwwwwe bitten zombie isnt",0
1267304138515202048,"vancouver bc peaceful protest blacklivesmatter",1
1267837250861248512,"torture hear talk im bug light guy runs country",0
1267989857994862592,"itweet covid crisis hastened digitalism religion point return dont",0
1267567653847212032,"wait needed",0
1267753451091525632,"unicornbeacon entropy beacon speedy brown wolf hopped slow wolf howled yipp howl",0
1267882546228080640,"wfl frost dragon thennfr turtle nrf unicorn fr kangaroo ride lion ride turtle adoptme",0
1265855696387534848,"speaking price level frequently premium products problem company investing",0
1267847548074688512,"offers trading albinos monkey king op offers wl evil unicorn fly",0
1268017260846649344,"media wont show blacklivesmattter blacklivesmatter",1
1267883190376636416,"pm isnt curfew police state",0
1267918650478153728,"rainbow hproductions assist man tf talking murdered cold blood",0
1267305056568631296,"beforei hope hear chanting bunker hes weak useless bunkerboy",1
1267900263810994176,"neon evil unicorn kangaroo golden penguin king bee",0
1267921044171415552,"girl embarrassed posting square knowing stay silent week",0
1268017177640284160,"protest happening amsterdam moment blacklivesmatter amsterdam besafe georgefloyd",1
1267588855433056256,"patriot bi",0
1266120077633556480,"followers play mtg card mtg magicthegathering",0
1267604105805037568,"drunk asf days rowbitch feel zombie",0
1267801393890459648,"plastic zombie",0
1267635547490496512,"minecraft zombie groan moment",0
1267659218271772672,"leftist clowns anarchists andrewcuomo billdeblasio letting nyc destroyed looters criminals",0
1267855151110459392,"imma virgils dont person",0
1267488444978278400,"ultrafly origins blue standard big wing sizes micr",0
1265100916182507520,"product fetch landsif wrong product limit",0
1267992726462623744,"shocking covid tests",0
1266537274214400000,"cops throwing tear gas cnn headquarters atlanta safe",1
1267519430592004096,"unicorn tears circlecatalog haruna hibiki hen",0
1266129352397373440,"year magic player ban agent treachery magic pitting fun powerful deck",0
1267915067242229760,"covid mutated zombie apocalypse",0
1266537144262127616,"stand ground police disturbing peaceful protest tear gas cnn building atlantaprotest",1
1266537385480904704,"hey lookee cnn learned lesson antifa arent friends trusted",1
1268017059604004864,"blacklivesmatter bios people search unrelated tweets clear",1
1267307744341528576,"ice agents miamiprotest undocumented protests",1
1267514846180003840,"neon giraffe neon unicorn golden unicorn adoptmetrades adoptmetrading adoptme adoptmeoffers",0
1267594637834956800,"ready ravens rosendales spirit day rainbow day email miss thompson sthompsono",0
1267981336544935936,"rainbow high tops castle keeper",0
1266365816322154496,"magic mtg community begs rethink double masters strategy accomplishm",0
1267420003743268864,"unicornbeacon entropy beacon swift black dingo pounced phlegmatic dhole yelped yipp meow",0
1267301878720651264,"trumps bone spurs acting hiding biden streets bunkerb",1
1268004336082325504,"local young black people guidance white ally nycprotests blacklivesmattte",1
1267308295246811136,"theyve believable lies thing leaf blower lordy",1
1267648464793591808,"hiding laverne shirley busy manipulating covid data",0
1267990114086592512,"great time buy car desperate endofmount covid",0
1268000777282486272,"lindo bts rainbow vieron",0
1267610234874466304,"long pump content",0
1268016256382353408,"confirmed snipers capitolhill stay safe seattle filmthepolice policethepolice defundthepolice demilit",1
1267437691949518848,"america black people killed waking street holding bag skittles white people murder doze",0
1267536620535926784,"give dd cosettalented guitarist skirts unicorn heels",0
1267642793226145792,"ways viet nam managed control covid asia covid",0
1267991792420401152,"alamedacounty opening covid free testing site west oakland site opens tomorrow west oakland",0
1267304045812740096,"agree violence isnt cops attacking peaceful protesters ar",1
1267552794405371904,"otter tribal deck pride month damnit lemme build otter deck pridemonth mtg",0
1267576657482665984,"proctor john victor strand clark family goodbyes fearthewalkingdead seas",0
1267560168008499200,"ten years ago anonymous document dumps exciting important theyre ddos atta",0
1267902980818436096,"sexcluds nxslvt love curfew btw stores bordered",0
1267304063789490176,"fellow salem comrade names havent made dent full list stop",1
1267304012677775360,"suzanne orange black blacklivesmatter vidasnegrasimportam",1
1267486423839657984,"feds oluwatobi deandre shoot",0
1267308469574438912,"american protestors gate crashed whitehouse blacklivesmatter change dynamics upcoming",1
1267606913841274880,"siberian arctic record warm conditions scientists monitoring arctic wildfire trends",0
1267489432023846912,"gold unicorn adoptmetrades adoptmeoffers",0
1268016636033773568,"share widely national guard mpd sweeping residential street shooting paint canisters front porch",1
1267299011645579264,"youre fascism ideologically practical terms youre antifa",1
1268006162173169664,"stand protests stand black lives matters stand peace curfew nys ch",1
1265357072230727680,"double masters farewell article star city games breaks late",0
1267918358974005248,"people melting pot history lesson years star wars ca",0
1267627017425436672,"ps youd text floyd donate organizations blacklivesmatter",0
1267985100416770048,"qanon openly tells disobey unconstitutional edicts governors covid masks business closures",0
1267702295040364544,"christmas unicorn kids headphonesover ear led glowing cat earssafe wired kids headsets db volume limited",0
1266536961285615616,"murder",1
1267294960207958016,"excellent sir add blacklivesmatter designation greenlight law",1
1267300011878109184,"law order bunkerboy pussy",1
1267560650680795136,"poor recovering zombie bed",0
1267930236198543360,"shes proven liar working proven liar",0
1267305045403582464,"fundamentally wrong training system police state uni",1
1267286269664661504,"barackobama im pres trump designated antifa terrorist organization proud work",1
1267837195248902144,"paid tweet left wing fascistislamofascist wankspangling loser troll thinks yer sm",0
1267941141632159744,"hiawatha indian rain dance rainbow crowd im embarrassed shes rhythm brains",0
1267308853848408064,"trillion additional trillion wall street trump calls protesters loo",1
1267920137077821440,"unicorncat european standard similar countries nationals ca",0
1267660043832315904,"awful sides armchair epidemiologist mass gatherings facilitate covid transmission",0
1266396307008245760,"bet pros banned whats happen companion mechanic sinc",0
1267951713127993344,"ur lesbian flag dont wanna offensive decide make gay man flag ive",0
1268016760977895424,"important discount realities experiences experience",1
1267978716178550784,"people made zombie apocalypse",0
1267309529642893312,"solve problems end qualified immunity end war drugs respect individual liberty",1
1267649599709249536,"proud working alongside tech leaders translation initiative",0
1267609354250997760,"petition stop rubber bullets",0
1267520742523990016,"heres dont teach school civil rights photos color changed black wh",0
1267625173844283392,"enter follow rt rules trancing stealing creative handraw",0
1267524809677770752,"scamers friend day flying riding unicorn claims shes poor",0
1267642459229769728,"covid snaps",0
1267614373859610624,"glad made man",0
1267659724549320704,"japan covid case okinawa prefectural government official woman naha",0
1267620036614787072,"uncomfortable recolored lesbian flag shit",0
1268017007003344896,"nypd units broadwayst marks nycprotests scannerduty blacklivesmatter",1
1267947867022348288,"bowen alt text bitmoji stevo sending rainbow hearts country dan",0
1266537529597145088,"gtgt reporting cnn center atlanta terrible witness",1
1266537111047614464,"cnn headquarters atlanta defaced crowd protesting george floyds death",1
1267603876762587136,"beautiful rainbow",0
1268016321259806720,"cole sprouse revealed arrested blacklivesmatter protest detained standing solidarity",1
1267606551063171072,"attention dumbass onlyfans white supremacist gays guy theyre boring contribute",0
1267578481149390848,"yesterday memphis",0
1267659230699495424,"kudos coronawarriors achieving milestone covid sample tests assam fights corona",0
1267634475120373760,"blacklivesmatter justiceforgeorgefloyd icantbreath support floyd family freedom",0
1265106963907481600,"mtgo reading cards explains cards mtg",0
1267627638597844992,"brand pr teams figure black lives matter profile picture chang",0
1267308086546612224,"oppression protests georgefloydprotests",1
1267518495669006336,"unicorn head thing game mentioned podcast",0
1267294958165405696,"bless disabled allies showing means antifa black brown folks white allies put thei",1
1266355846302380032,"indications mtg companion mechanic changed monday guess",0
1267305041884409856,"wanted priests speak filthy rotten racist system today praise god",1
1267970689455316992,"remarkable photo protestors blocked steps lincoln memorial",0
1267921948882997248,"dear morgan crossed rainbow bridge years ago miss",0
1267838848853311488,"spy dear lord zombie taking chest shots marching vwap put bullet head",0
1267912706927067136,"organizers black screens blm initiative matters matters white peopl",0
1267975678596509696,"fighting civil rights inconvenient",0
1267656177212518400,"scientist taking break covid show solidarity blm",0
1267297373644099584,"lost hair drugs im treated abuse antifa im bald love country",1
1267298851192475648,"bunkerboy trump coward",1
1267559091632779264,"im unicorn light blue facemask reusable washable face mask dust home choir face mask hairstylist mask cospl",0
1267508901563465728,"zombie slik mad gta game",0
1267653726031900672,"latest digital technologies aid detection monitoring treatment covid find wedn",0
1267541630137049088,"day zombie hits",0
1268016988015624192,"aint lady committed suicide sayhernamesandrabland blacklivesmatter",1
1267651546608627712,"thoughts inspiration meditation mentalhealth mentalhealthawareness corona covid",0
1267561227955380224,"unicorn specific rigging manual brick pallets assure",0
1266536464852168704,"im gonna guess cnn isnt covering",1
1266855221373931520,"jackalope herd mtg magicthegathering magic",0
1267304362088574976,"born hate taught love wins dont conform blacklivesmatter hope justice",1
1267963728143712256,"intend foresight future generations rainbow south africans",0
1268016281296527360,"put words feelings whats happening manhattan bridge tonight people",1
1267792692894990336,"zombie firms corporate bankruptcies",0
1267293724247232512,"antifa antifadomesticterrorists attack america domestic terrorists",1
1268016822739058688,"blacklivesmatters retweet reply black",1
1267988292605075456,"bebest husband proper action covid caused mass trauma death nation ht",0
1267538809761288192,"lmaoooo barb married sex offender outta",0
1268010527063711744,"apartment block avenue hells kitchen residents sitting fire escapes leaning",1
1267780105495031808,"share trauma clout kinda clout mnqundu",0
1267284400783405056,"stop antifa",1
1266047167589953536,"mtg deck neat give brokkos dont ilunas",0
1267309952781160448,"stop bringing kids austinprotest protests",1
1267499070777700352,"ill naked hours",0
1267904892343115776,"nun responding silly gif sit quiet bore",0
1267970816320450560,"zozombie nope ran toilet paper xd",0
1267938317951275008,"wouldnt heyyy rainbow sleeves",0
1267891091203817472,"neon fly ride dragon fly ride evil unicorn giraffe",0
1267633714525351936,"colours rainbow white fuck racism",0
1267989658031362048,"asiapacific covid updates bangladesh reports cases total infec",0
1268005170950127616,"nypd drones city today blacklivesmattter defundnypd defundthepolice nycprotests",1
1267304778792648704,"dont peaceful downtown houston blacklivesmatter georgefloyd",1
1267823639442804736,"trading neon unicorn stuff trading bloxburg cash royale high diamonds pets",0
1267483722565267456,"love cream unicorn cookie homies love cream unicorn cookie",0
1267932767020613632,"teaching bad habits ahead breadstick",0
1267417055579553792,"mythical creature bit unicorn fact great radio mind mg",0
